Time(ms),Voltage(V),Current(mA),Power(mW),Mode
65298,5.08,87.50,444.15,7
65310,5.08,86.70,440.44,7
65323,5.08,86.70,440.44,7
65335,5.08,87.40,443.99,7
65347,5.08,87.10,442.12,7
65360,5.08,87.10,442.12,7
65372,5.08,88.20,447.70,7
65384,5.08,87.20,442.63,7
65397,5.08,86.90,441.45,7
65409,5.08,86.70,440.09,7
65421,5.08,87.70,445.52,7
65434,5.08,87.00,441.61,7
65446,5.08,88.30,448.21,7
65458,5.08,87.10,442.47,7
65471,5.08,87.50,444.50,7
65483,5.07,99.00,501.73,7
65495,5.08,87.30,443.13,7
65508,5.08,86.90,441.10,7
65520,5.08,86.80,440.60,7
65532,5.08,86.80,440.60,7
65545,5.08,87.20,442.63,7
65557,5.08,87.10,442.12,7
65569,5.08,86.70,440.44,7
65582,5.08,87.80,445.67,7
65594,5.08,86.60,439.93,7
65606,5.08,86.70,440.44,7
65619,5.08,87.40,443.99,7
65631,5.08,87.10,442.47,7
65643,5.08,86.80,440.60,7
65656,5.08,86.90,441.45,7
65668,5.08,86.90,441.45,7
65680,5.08,88.30,448.56,7
65693,5.08,87.20,442.63,7
65705,5.08,87.40,443.99,7
65718,5.08,89.80,455.82,7
65730,5.08,86.90,441.10,7
65742,5.08,86.60,439.93,7
65755,5.08,88.30,448.56,7
65767,5.08,87.90,446.18,7
65779,5.08,87.10,442.47,7
65792,5.07,99.60,504.77,7
65804,5.08,88.20,447.70,7
65816,5.08,87.10,442.12,7
65829,5.08,87.00,441.61,7
65841,5.08,87.30,443.48,7
65853,5.08,87.60,444.66,7
65866,5.08,86.80,440.60,7
65878,5.08,86.60,439.58,7
65890,5.08,87.20,442.98,7
65903,5.08,87.00,441.61,7
65915,5.08,87.30,443.13,7
65927,5.08,87.20,442.63,7
65940,5.08,87.10,442.12,7
65952,5.08,87.50,444.15,7
65964,5.08,87.40,443.64,7
65977,5.08,86.90,441.10,7
65989,5.08,88.10,447.55,7
66001,5.07,95.30,482.98,7
66014,5.08,87.20,442.63,7
66026,5.08,86.60,439.93,7
66038,5.08,86.60,439.93,7
66051,5.08,87.20,442.98,7
66063,5.08,88.60,449.73,7
66075,5.08,87.10,442.47,7
66088,5.07,88.00,446.34,7
66100,5.07,96.60,489.57,7
66112,5.08,87.80,445.67,7
66125,5.08,87.10,442.47,7
66137,5.08,87.00,441.96,7
66150,5.08,87.00,441.61,7
66162,5.08,87.60,444.66,7
66174,5.08,86.90,441.10,7
66187,5.08,87.20,442.63,7
66199,5.08,87.50,444.15,7
66211,5.08,87.90,446.53,7
66224,5.08,87.50,444.15,7
66236,5.08,87.10,442.12,7
66248,5.08,87.30,443.13,7
66261,5.08,87.20,442.63,7
66273,5.08,88.30,448.56,7
66285,5.08,86.70,440.09,7
66298,5.08,87.30,443.13,7
66310,5.06,98.80,500.32,7
66323,5.07,88.30,447.86,7
66336,5.08,86.70,440.44,7
66348,5.08,87.00,441.96,7
66360,5.08,87.40,443.99,7
66373,5.08,87.10,442.47,7
66385,5.08,87.30,443.48,7
66397,5.08,88.90,451.26,7
66410,5.07,96.30,488.05,7
66422,5.08,87.70,445.17,7
66434,5.08,86.50,439.42,7
66447,5.08,87.60,445.01,7
66459,5.08,86.70,440.44,7
66472,5.08,89.80,455.82,7
66484,5.08,88.00,446.69,7
66496,5.08,87.10,442.47,7
66509,5.08,86.90,441.10,7
66521,5.08,88.30,448.56,7
66533,5.08,86.90,441.10,7
66546,5.08,86.70,440.44,7
66558,5.08,86.90,441.10,7
66570,5.08,88.00,447.04,7
66583,5.08,87.10,442.47,7
66595,5.08,87.00,441.61,7
66607,5.08,87.60,445.01,7
66620,5.06,102.60,519.57,7
66632,5.08,87.00,441.96,7
66644,5.08,86.50,439.42,7
66657,5.08,86.90,441.45,7
66669,5.08,87.20,442.98,7
66681,5.08,88.20,447.70,7
66694,5.08,83.70,425.20,7
66706,5.08,87.20,442.63,7
66718,5.07,96.70,490.46,7
66731,5.08,87.30,443.13,7
66743,5.08,87.80,445.67,7
66755,5.08,87.20,442.63,7
66768,5.08,87.50,444.15,7
66780,5.08,86.70,440.09,7
66793,5.08,86.70,440.09,7
66805,5.08,87.90,446.18,7
66817,5.08,87.60,445.01,7
66830,5.08,86.90,441.45,7
66842,5.07,99.90,506.29,2
66854,5.06,99.80,505.39,2
66867,5.07,99.80,505.79,2
66879,5.06,100.90,510.96,2
66891,5.06,99.30,502.86,2
66904,5.06,99.90,505.89,2
66916,5.06,100.00,506.40,2
66928,5.06,100.40,508.43,2
66941,5.06,99.70,504.88,2
66953,5.06,99.90,505.89,2
66966,5.06,99.80,505.39,2
66978,5.06,99.80,505.39,2
66990,5.07,100.80,510.85,2
67003,5.07,99.80,505.79,2
67015,5.06,99.80,505.39,2
67027,5.06,99.70,504.88,2
67040,5.07,99.80,505.79,2
67052,5.06,99.80,505.39,2
67064,5.07,100.20,507.81,2
67077,5.06,100.40,508.43,2
67089,5.06,99.50,503.87,2
67102,5.06,99.80,505.39,2
67114,5.06,100.80,510.45,2
67126,5.06,100.70,509.94,2
67139,5.06,100.30,507.92,2
67151,5.06,100.00,506.40,2
67164,5.06,99.80,505.39,2
67176,5.06,99.90,505.89,2
67188,5.06,100.30,507.92,2
67201,5.06,100.80,510.45,2
67213,5.06,100.00,506.40,2
67226,5.06,99.60,504.37,2
67238,5.06,100.30,507.92,2
67250,5.06,99.90,505.89,2
67263,5.06,99.90,505.89,2
67275,5.06,99.30,502.86,2
67288,5.06,101.00,511.46,2
67300,5.06,99.50,503.87,2
67312,5.06,99.70,504.88,2
67325,5.06,100.20,507.41,2
67337,5.06,101.00,511.46,2
67349,5.06,99.70,504.88,2
67362,5.06,99.80,505.39,2
67374,5.07,100.20,507.81,2
67387,5.06,100.20,507.41,2
67399,5.06,99.70,504.88,2
67411,5.06,99.90,505.89,2
67424,5.07,99.70,505.28,2
67436,5.06,100.00,506.40,2
67449,5.06,99.90,505.89,2
67461,5.06,99.90,505.49,2
67473,5.07,99.60,504.77,2
67486,5.07,100.10,507.31,2
67498,5.06,100.20,507.41,2
67510,5.06,99.90,505.89,2
67523,5.06,100.20,507.41,2
67535,5.06,99.80,505.39,2
67548,5.06,99.70,504.88,2
67560,5.06,99.90,505.89,2
67572,5.06,99.70,504.88,2
67585,5.06,99.90,505.89,2
67597,5.06,100.40,508.02,2
67609,5.06,100.60,509.44,2
67622,5.06,100.00,506.40,2
67634,5.06,99.90,505.89,2
67647,5.06,99.90,505.89,2
67659,5.06,99.50,503.87,2
67671,5.06,100.30,507.92,2
67684,5.06,99.70,504.88,2
67696,5.06,100.00,506.40,2
67708,5.06,99.80,505.39,2
67721,5.06,100.10,506.91,2
67733,5.06,99.40,503.36,2
67746,5.06,99.90,505.89,2
67758,5.06,100.00,506.40,2
67770,5.06,100.20,507.41,2
67783,5.06,99.90,505.89,2
67795,5.06,100.50,508.93,2
67808,5.06,100.00,506.40,2
67820,5.06,100.10,506.51,2
67832,5.06,100.00,506.00,2
67845,5.06,99.80,505.39,2
67857,5.06,100.00,506.40,2
67870,5.06,100.30,507.92,2
67882,5.07,99.80,505.79,2
67894,5.06,100.50,508.93,2
67907,5.07,100.20,507.81,2
67919,5.06,100.00,506.40,2
67932,5.06,100.80,510.45,2
67944,5.06,99.80,505.39,2
67956,5.06,100.00,506.40,2
67969,5.06,100.10,506.91,2
67981,5.06,100.70,509.94,2
67994,5.06,99.70,504.88,2
68006,5.06,100.10,506.91,2
68018,5.07,99.70,505.28,2
68031,5.07,99.90,506.29,2
68043,5.07,100.50,509.33,2
68056,5.06,100.30,507.52,2
68068,5.06,101.80,515.52,2
68080,5.06,100.00,506.40,2
68093,5.06,99.90,505.89,2
68105,5.06,100.20,507.41,2
68118,5.06,99.80,505.39,2
68130,5.06,99.70,504.88,2
68142,5.06,104.10,527.16,2
68155,5.06,100.10,506.91,2
68167,5.06,99.70,504.88,2
68180,5.06,100.10,506.91,2
68192,5.06,100.00,506.40,2
68204,5.06,100.30,507.92,2
68217,5.06,99.40,503.36,2
68229,5.07,99.60,504.77,2
68241,5.06,100.20,507.41,2
68254,5.06,99.90,505.89,2
68266,5.06,100.30,507.92,2
68279,5.06,102.10,517.03,2
68291,5.06,99.70,504.88,2
68304,5.06,100.90,510.96,2
68316,5.06,99.90,505.89,2
68328,5.06,99.90,505.89,2
68341,5.07,100.70,510.35,2
68353,5.06,100.10,506.91,2
68366,5.07,99.70,505.28,2
68378,5.06,99.90,505.89,2
68390,5.07,99.80,505.79,2
68403,5.06,100.00,506.40,2
68415,5.06,100.40,508.43,2
68427,5.06,99.80,504.99,2
68440,5.06,100.30,507.92,2
68452,5.06,100.30,507.92,2
68465,5.07,100.50,509.33,2
68477,5.06,100.20,507.41,2
68489,5.07,99.80,505.79,2
68502,5.06,100.00,506.40,2
68514,4.96,201.60,999.13,6
68527,5.06,97.50,493.74,6
68539,5.08,87.40,443.99,7
68551,5.08,87.20,442.98,7
68564,5.08,87.30,443.13,7
68576,5.08,86.50,439.42,7
68588,5.08,87.10,442.12,7
68601,5.08,87.30,443.13,7
68613,5.08,87.70,445.17,7
68625,5.08,87.10,442.12,7
68638,5.07,98.30,498.18,7
68650,5.08,87.10,442.47,7
68662,5.08,86.70,440.09,7
68675,5.08,87.30,443.13,7
68687,5.08,87.80,446.02,7
68700,5.08,87.30,443.48,7
68712,5.08,88.40,448.72,7
68724,5.08,87.20,442.63,7
68737,5.07,97.70,495.14,7
68749,5.08,87.90,446.18,7
68761,5.08,87.20,442.98,7
68774,5.08,87.80,445.67,7
68786,5.08,87.00,441.96,7
68798,5.08,88.20,447.70,7
68811,5.08,86.80,440.94,7
68823,5.08,86.90,441.10,7
68835,5.08,86.90,441.10,7
68848,5.06,98.50,498.80,7
68860,5.08,87.60,445.01,7
68872,5.08,86.60,439.58,7
68885,5.08,87.20,442.98,7
68897,5.08,87.30,443.48,7
68909,5.08,86.90,441.10,7
68922,5.08,86.90,441.45,7
68934,5.08,87.40,443.64,7
68946,5.06,96.40,488.17,7
68959,5.08,87.50,444.15,7
68971,5.08,87.10,442.47,7
68983,5.08,87.00,441.96,7
68996,5.08,87.40,443.64,7
69008,5.08,87.10,442.12,7
69020,5.08,87.60,444.66,7
69033,5.08,87.30,443.48,7
69045,5.07,96.70,490.08,7
69057,5.08,87.90,446.53,7
69070,5.08,87.90,446.53,7
69082,5.08,89.30,453.29,7
69094,5.08,87.10,442.47,7
69107,5.08,87.10,442.12,7
69119,5.08,86.90,441.45,7
69132,5.08,87.90,446.18,7
69144,5.08,87.00,441.61,7
69156,5.07,98.50,499.20,7
69169,5.08,87.70,445.52,7
69181,5.08,88.10,447.55,7
69193,5.08,87.10,442.47,7
69206,5.08,90.00,456.84,7
69218,5.08,87.10,442.12,7
69230,5.08,87.60,445.01,7
69243,5.08,88.10,447.20,7
69255,5.06,97.20,492.22,7
69267,5.08,87.30,443.48,7
69280,5.08,87.40,443.64,7
69292,5.08,87.10,442.47,7
69304,5.08,87.00,441.96,7
69317,5.08,87.60,444.66,7
69329,5.08,87.70,445.52,7
69341,5.08,87.20,442.98,7
69354,5.08,94.20,478.16,7
69366,5.08,87.70,445.52,7
69378,5.08,87.30,443.48,7
69391,5.08,86.90,441.10,7
69403,5.08,88.00,447.04,7
69415,5.08,86.90,441.45,7
69428,5.08,87.30,443.48,7
69440,5.08,87.40,443.64,7
69452,5.08,87.90,446.53,7
69465,5.07,97.50,494.13,7
69477,5.08,88.00,447.04,7
69489,5.08,88.00,446.69,7
69502,5.08,86.70,440.44,7
69514,5.08,87.20,442.98,7
69526,5.08,86.90,441.45,7
69539,5.08,87.20,442.98,7
69551,5.08,87.00,441.96,7
69564,5.08,89.10,452.27,7
69576,5.08,86.90,441.45,7
69588,5.08,87.20,442.98,7
69601,5.08,86.90,441.10,7
69613,5.08,87.50,444.15,7
69625,5.08,87.10,442.12,7
69638,5.08,87.20,442.63,7
69651,5.08,87.00,441.96,7
69663,5.08,96.70,490.85,7
69676,5.07,87.70,444.81,7
69688,5.08,87.00,441.96,7
69700,5.08,87.30,443.48,7
69713,5.08,87.20,442.98,7
69725,5.08,86.70,440.44,7
69737,5.08,87.50,444.50,7
69750,5.08,87.10,442.47,7
69762,5.08,87.10,442.47,7
69775,5.06,98.70,499.82,7
69787,5.08,87.20,442.98,7
69799,5.08,87.20,442.63,7
69812,5.08,87.30,443.13,7
69824,5.08,87.00,441.61,7
69836,5.08,87.40,443.99,7
69849,5.08,87.90,446.53,7
69861,5.08,86.70,440.44,7
69873,5.08,93.80,476.50,7
69886,5.08,87.70,445.52,7
69898,5.08,87.80,445.67,7
69910,5.08,86.70,440.44,7
69923,5.08,87.50,444.50,7
69935,5.08,87.00,441.61,7
69947,5.08,89.10,452.27,7
69960,5.07,90.50,459.02,7
69972,5.08,86.70,440.44,7
69984,5.06,99.10,501.84,7
69997,5.08,86.90,441.45,7
70009,5.08,86.60,439.58,7
70021,5.08,86.60,439.58,7
70034,5.08,90.00,457.20,7
70046,5.08,88.10,447.55,7
70058,5.08,87.30,443.13,7
70071,5.08,87.20,442.63,7
70083,5.08,88.90,451.26,7
70095,5.08,88.60,449.73,7
70108,5.07,89.70,454.96,7
70120,5.08,87.50,444.15,7
70132,5.08,87.00,441.61,7
70145,5.08,87.20,442.63,7
70157,5.08,87.50,444.15,7
70169,5.08,88.30,448.56,7
70182,5.08,88.20,447.70,7
70194,5.08,87.40,443.64,7
70207,5.08,87.60,444.66,7
70219,5.08,87.70,445.17,7
70231,5.08,87.10,442.47,7
70244,5.08,87.70,445.52,7
70256,5.08,86.90,441.10,7
70268,5.08,87.40,443.64,7
70281,5.08,87.60,444.66,7
70293,5.07,98.50,499.20,7
70305,5.08,87.00,441.61,7
70318,5.08,87.00,441.61,7
70330,5.08,87.20,442.98,7
70342,5.08,86.90,441.45,7
70355,5.08,87.00,441.61,7
70367,5.08,87.20,442.63,7
70379,5.08,87.20,442.98,7
70392,5.08,87.60,444.66,7
70404,5.08,87.60,445.01,7
70416,5.08,87.30,443.13,7
70429,5.08,86.90,441.10,7
70441,5.08,86.70,440.44,7
70453,5.08,87.50,444.50,7
70466,5.08,87.10,442.12,7
70478,5.08,87.90,446.53,7
70490,5.08,87.60,445.01,7
70503,5.08,87.70,445.17,7
70515,5.08,87.10,442.12,7
70527,5.08,87.00,441.96,7
70540,5.08,86.70,440.44,7
70552,5.08,87.10,442.47,7
70564,5.08,88.00,447.04,7
70577,5.08,86.70,440.09,7
70589,5.08,86.70,440.09,7
70601,5.07,96.80,490.58,7
70614,5.08,88.00,447.04,7
70626,5.08,86.80,440.94,7
70639,5.08,87.10,442.47,7
70651,5.08,86.80,440.60,7
70663,5.08,87.10,442.12,7
70676,5.08,87.20,442.98,7
70688,5.08,87.10,442.47,7
70700,5.08,87.20,442.98,7
70713,5.08,87.30,443.13,7
70725,5.08,86.90,441.45,7
70737,5.08,86.60,439.93,7
70750,5.08,86.60,439.93,7
70762,5.08,87.90,446.53,7
70774,5.08,86.80,440.94,7
70787,5.08,87.30,443.13,7
70799,5.08,87.70,445.52,7
70811,5.07,99.00,501.73,7
70824,5.08,86.90,441.10,7
70836,5.08,87.00,441.96,7
70848,5.08,87.00,441.96,7
70861,5.08,87.10,442.47,7
70873,5.08,87.60,444.66,7
70885,5.08,86.70,440.44,7
70898,5.08,87.10,442.12,7
70910,5.07,97.20,492.61,7
70922,5.08,87.70,445.17,7
70935,5.08,87.00,441.96,7
70947,5.08,87.20,442.98,7
70959,5.08,90.20,457.86,7
70972,5.08,87.00,441.96,7
70984,5.08,87.60,444.66,7
70996,5.08,87.20,442.98,7
71009,5.08,87.10,442.12,7
71021,5.08,87.20,442.63,7
71033,5.08,87.30,443.13,7
71046,5.08,87.00,441.61,7
71058,5.08,87.20,442.98,7
71071,5.08,87.90,446.53,7
71083,5.08,88.50,449.23,7
71095,5.08,87.20,442.98,7
71108,5.08,86.80,440.60,7
71120,5.07,98.80,500.72,7
71132,5.08,86.90,441.45,7
71145,5.08,87.30,443.48,7
71157,5.08,87.00,441.61,7
71169,5.08,87.00,441.96,7
71182,5.08,87.00,441.96,7
71194,5.08,88.30,448.21,7
71206,5.08,86.80,440.94,7
71219,5.07,96.50,489.06,7
71231,5.08,87.70,445.52,7
71243,5.08,87.20,442.98,7
71256,5.08,86.70,440.44,7
71268,5.08,86.80,440.94,7
71280,5.08,87.50,444.15,7
71293,5.08,86.80,440.60,7
71305,5.08,86.70,440.44,7
71317,5.08,87.80,446.02,7
71330,5.08,87.30,443.48,7
71342,5.08,87.10,442.12,7
71354,5.08,87.00,441.61,7
71367,5.08,87.10,442.12,7
71379,5.08,86.70,440.44,7
71391,5.08,87.10,442.47,7
71404,5.08,86.70,440.44,7
71416,5.08,87.10,442.47,7
71428,5.07,96.90,491.48,7
71441,5.08,87.10,442.47,7
71453,5.08,87.40,443.99,7
71465,5.08,87.00,441.96,7
71478,5.08,87.70,445.17,7
71490,5.08,87.20,442.63,7
71503,5.08,84.20,428.07,7
71515,5.08,87.40,443.64,7
71527,5.07,96.30,488.05,7
71540,5.08,87.30,443.48,7
71552,5.08,87.10,442.12,7
71564,5.08,86.90,441.45,7
71577,5.08,86.70,440.09,7
71589,5.08,88.10,447.20,7
71601,5.08,87.00,441.96,7
71614,5.08,87.10,442.12,7
71626,5.08,87.40,443.64,7
71638,5.08,102.90,522.32,7
71651,5.06,100.20,507.41,3
71663,5.06,99.80,505.39,3
71676,5.06,99.70,504.88,3
71688,5.06,99.70,504.88,3
71700,5.07,99.90,506.29,3
71713,5.06,99.70,504.88,3
71725,5.06,99.50,503.87,3
71737,5.06,99.80,505.39,3
71750,5.06,99.50,503.87,3
71762,5.06,99.70,504.88,3
71774,5.06,99.80,505.39,3
71787,5.06,100.10,506.91,3
71799,5.07,99.20,502.75,3
71811,5.06,100.00,506.40,3
71824,5.06,99.80,505.39,3
71836,5.06,99.90,505.89,3
71849,5.07,99.80,505.79,3
71861,5.07,99.80,505.79,3
71873,5.07,99.30,503.25,3
71886,5.06,99.70,504.88,3
71898,5.06,100.10,506.91,3
71910,5.06,100.00,506.40,3
71923,5.06,99.90,505.89,3
71935,5.06,99.80,505.39,3
71947,5.06,100.10,506.91,3
71960,5.06,99.80,505.39,3
71972,5.07,99.60,504.77,3
71985,5.06,102.40,518.14,3
71997,5.06,99.90,505.89,3
72009,5.07,99.30,503.25,3
72022,5.06,99.70,504.88,3
72034,5.07,100.40,508.83,3
72047,5.06,102.80,520.17,3
72059,5.06,99.60,504.37,3
72071,5.06,99.60,504.37,3
72084,5.06,99.70,504.88,3
72096,5.06,99.50,503.87,3
72108,5.07,99.70,505.28,3
72121,5.06,99.40,503.36,3
72133,5.06,100.00,506.40,3
72145,5.07,99.40,503.76,3
72158,5.06,99.70,504.88,3
72170,5.06,99.90,505.89,3
72182,5.06,99.10,501.84,3
72195,5.06,100.20,507.41,3
72207,5.06,99.60,504.37,3
72220,5.06,99.30,502.86,3
72232,5.06,100.10,506.91,3
72244,5.07,99.40,503.76,3
72257,5.06,99.60,504.37,3
72269,5.06,99.70,504.88,3
72281,5.07,99.40,503.76,3
72294,5.06,99.80,505.39,3
72306,5.07,99.70,505.28,3
72318,5.06,100.10,506.91,3
72331,5.07,99.50,504.27,3
72343,5.06,100.10,506.91,3
72356,5.06,100.30,507.92,3
72368,5.06,99.70,504.88,3
72380,5.06,99.40,503.36,3
72393,5.06,99.70,504.88,3
72405,5.06,99.70,504.88,3
72417,5.06,100.10,506.91,3
72430,5.06,99.60,504.37,3
72442,5.06,99.30,502.86,3
72455,5.06,100.40,508.43,3
72467,5.07,99.60,504.77,3
72479,5.06,100.30,507.92,3
72492,5.06,99.50,503.87,3
72504,5.07,100.10,507.31,3
72517,5.06,99.60,504.37,3
72529,5.06,99.60,504.37,3
72541,5.06,99.90,505.89,3
72554,5.07,99.60,504.77,3
72566,5.07,100.00,506.80,3
72578,5.07,99.90,506.29,3
72591,5.07,99.70,505.28,3
72603,5.06,99.70,504.88,3
72615,5.06,100.80,510.45,3
72628,5.06,100.50,508.93,3
72640,5.06,99.40,503.36,3
72653,5.06,99.40,503.36,3
72665,5.07,100.50,509.33,3
72677,5.06,99.90,505.89,3
72690,5.07,99.40,503.76,3
72702,5.06,100.00,506.40,3
72714,5.06,100.60,509.04,3
72727,5.06,99.30,502.86,3
72739,5.07,99.60,504.77,3
72752,5.06,100.50,508.93,3
72764,5.06,100.50,508.93,3
72776,5.07,99.40,503.76,3
72789,5.06,99.50,503.87,3
72801,5.07,99.70,505.28,3
72813,5.06,98.40,498.30,3
72826,5.06,100.20,507.41,3
72838,5.06,99.70,504.88,3
72851,5.06,99.20,502.35,3
72863,5.06,99.90,505.89,3
72875,5.06,99.70,504.88,3
72888,5.07,99.90,506.29,3
72900,5.06,99.90,505.89,3
72912,5.07,100.10,507.31,3
72925,5.06,99.30,502.86,3
72937,5.07,99.60,504.77,3
72949,5.06,100.00,506.40,3
72963,5.06,99.90,505.89,3
72975,5.06,99.30,502.86,3
72988,5.07,99.70,505.28,3
73000,5.06,100.60,509.04,3
73012,5.07,99.70,505.28,3
73025,5.06,100.60,509.44,3
73037,5.06,100.40,508.43,3
73050,5.06,99.70,504.88,3
73062,5.07,99.70,505.28,3
73074,5.06,100.40,508.43,3
73087,5.07,99.70,505.28,3
73099,5.06,99.30,502.86,3
73111,5.06,99.50,503.87,3
73124,5.06,99.70,504.88,3
73136,5.06,100.00,506.40,3
73149,5.07,99.80,505.79,3
73161,5.06,100.30,507.92,3
73173,5.07,100.70,510.35,3
73186,5.06,99.30,502.86,3
73198,5.06,99.60,504.37,3
73210,5.06,99.60,504.37,3
73223,5.07,99.10,502.24,3
73235,5.06,99.90,505.89,3
73247,5.06,99.90,505.89,3
73260,5.06,100.20,507.41,3
73272,5.07,99.90,506.29,3
73284,5.06,99.90,505.89,3
73297,5.07,99.60,504.77,3
73309,5.07,100.00,506.80,3
73322,5.06,99.70,504.88,3
73334,5.06,100.10,506.91,3
73346,5.06,100.00,506.40,3
73359,5.06,100.30,507.92,3
73371,5.06,99.90,505.89,3
73384,5.06,99.50,503.87,3
73396,5.06,99.40,503.36,3
73408,5.06,100.10,506.91,3
73421,5.07,99.70,505.28,3
73433,5.07,100.60,509.84,3
73445,5.07,100.30,508.32,3
73458,5.06,99.50,503.87,3
73470,5.06,100.20,507.41,3
73483,5.06,100.30,507.92,3
73495,5.06,99.40,503.36,3
73507,5.07,99.40,503.76,3
73520,5.06,99.80,505.39,3
73532,5.07,99.60,504.77,3
73544,5.06,99.80,505.39,3
73557,5.06,99.80,505.39,3
73569,5.07,99.90,506.29,3
73581,5.06,99.70,504.88,3
73594,5.06,101.90,515.61,3
73606,5.06,99.40,503.36,3
73618,5.07,99.60,504.77,3
73631,5.06,100.30,507.92,3
73643,5.07,99.50,504.27,3
73655,5.07,99.60,504.77,3
73668,5.06,99.70,504.88,3
73680,5.06,100.10,506.91,3
73693,5.07,99.50,504.27,3
73705,5.07,99.70,505.28,3
73717,5.06,100.30,507.92,3
73730,5.06,101.00,511.46,3
73742,5.06,99.40,503.36,3
73754,5.06,100.50,508.93,3
73767,5.06,100.00,506.40,3
73779,5.06,99.50,503.87,3
73792,5.06,100.50,508.93,3
73804,5.06,101.30,512.98,3
73816,5.06,99.60,504.37,3
73829,5.07,100.10,507.31,3
73841,5.06,100.50,508.93,3
73854,5.06,99.20,502.35,3
73866,5.06,101.90,515.61,3
73878,5.07,100.50,509.33,3
73891,5.06,100.50,508.93,3
73903,5.06,99.60,504.37,3
73915,5.07,99.50,504.27,3
73928,5.06,99.70,504.88,3
73940,5.06,99.90,505.89,3
73952,5.06,99.30,502.86,3
73965,5.06,99.70,504.88,3
73977,5.06,99.80,505.39,3
73989,5.06,99.30,502.86,3
74002,5.06,103.60,524.63,3
74014,5.06,100.00,506.40,3
74027,5.06,99.30,502.86,3
74039,5.06,99.80,505.39,3
74051,5.06,99.70,504.88,3
74064,5.06,99.90,505.89,3
74076,5.06,100.30,507.92,3
74088,5.07,99.60,504.77,3
74101,5.06,99.90,505.89,3
74113,5.07,99.70,505.28,3
74125,5.06,100.00,506.40,3
74138,5.06,99.50,503.87,3
74150,5.06,103.30,523.11,6
74163,4.96,200.90,996.46,6
74175,5.07,97.00,491.60,6
74187,5.06,99.40,503.36,7
74200,5.08,88.00,446.69,7
74212,5.08,87.40,443.64,7
74224,5.08,87.10,442.12,7
74237,5.08,87.20,442.98,7
74249,5.08,87.00,441.96,7
74261,5.08,87.60,445.01,7
74274,5.08,86.70,440.44,7
74286,5.07,96.60,489.96,7
74298,5.08,87.90,446.18,7
74311,5.08,87.70,445.17,7
74323,5.08,87.90,446.18,7
74335,5.08,87.60,444.66,7
74348,5.08,87.40,443.99,7
74360,5.08,87.60,444.66,7
74372,5.08,86.70,440.09,7
74385,5.07,97.60,494.64,7
74397,5.08,87.10,442.47,7
74409,5.08,87.20,442.63,7
74422,5.08,88.10,447.20,7
74434,5.08,87.20,442.98,7
74446,5.08,87.00,441.96,7
74459,5.08,87.20,442.98,7
74471,5.08,88.20,447.70,7
74483,5.08,88.00,447.04,7
74496,5.06,98.60,499.31,7
74508,5.08,87.70,445.52,7
74520,5.08,86.20,437.90,7
74533,5.08,87.80,446.38,7
74545,5.08,87.40,443.99,7
74557,5.08,87.20,442.98,7
74570,5.08,87.70,445.52,7
74582,5.08,86.80,440.60,7
74594,5.07,97.20,492.61,7
74607,5.08,87.10,442.47,7
74619,5.08,87.40,443.64,7
74631,5.08,86.70,440.44,7
74644,5.08,87.70,445.17,7
74656,5.08,87.10,442.12,7
74668,5.08,87.20,442.98,7
74681,5.08,87.00,441.96,7
74693,5.08,90.50,459.74,7
74705,5.07,87.40,443.29,7
74718,5.08,87.10,442.12,7
74730,5.08,87.20,442.98,7
74742,5.08,85.70,435.01,7
74755,5.08,87.50,444.50,7
74767,5.08,86.70,440.44,7
74779,5.08,87.20,442.98,7
74792,5.08,87.20,442.98,7
74804,5.07,98.20,497.68,7
74817,5.08,87.20,442.98,7
74829,5.08,87.20,442.98,7
74841,5.08,87.00,441.61,7
74854,5.08,87.80,446.02,7
74866,5.08,87.10,442.12,7
74878,5.08,87.10,442.47,7
74891,5.08,86.60,439.93,7
74903,5.08,87.50,444.50,7
74915,5.08,87.90,446.53,7
74927,5.08,86.90,441.10,7
74940,5.08,87.10,442.12,7
74952,5.08,87.50,444.50,7
74964,5.08,86.70,440.09,7
74977,5.08,87.40,443.99,7
74989,5.08,87.00,441.96,7
75001,5.08,87.00,441.96,7
75014,5.07,98.70,500.21,7
75026,5.08,87.70,445.52,7
75038,5.08,87.00,441.96,7
75051,5.08,87.20,442.98,7
75063,5.08,87.40,443.64,7
75075,5.08,86.90,441.45,7
75088,5.08,87.20,442.63,7
75100,5.08,87.10,442.12,7
75112,5.08,87.00,441.96,7
75125,5.08,86.60,439.93,7
75137,5.08,87.20,442.98,7
75149,5.08,87.20,442.98,7
75162,5.08,87.00,441.61,7
75174,5.08,87.80,445.67,7
75186,5.08,86.90,441.45,7
75199,5.08,86.30,438.06,7
75211,5.08,87.30,443.13,7
75223,5.08,87.80,445.67,7
75236,5.08,87.10,442.47,7
75248,5.08,87.00,441.61,7
75260,5.08,87.30,443.13,7
75273,5.08,87.10,442.12,7
75285,5.08,87.00,441.96,7
75297,5.08,87.10,442.47,7
75310,5.08,87.30,443.48,7
75322,5.07,96.90,491.09,7
75334,5.08,87.70,445.52,7
75347,5.08,87.40,443.99,7
75359,5.08,86.60,439.93,7
75371,5.08,87.70,445.17,7
75384,5.08,89.60,455.17,7
75396,5.08,87.30,443.48,7
75408,5.08,86.90,441.45,7
75421,5.08,87.10,442.47,7
75433,5.08,87.20,442.98,7
